Path,Family (abbr.),Family (in full),Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID (if applicable),Dynamics,Dynamics ID (if applicable),Instance ID,Mute (abbr.),Mute (in full),String ID (if applicable),Needed digital retuning,Fold
PluckedStrings/Harp/ordinario/Hp-ord-C7-pp-N-T16d.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,C7,96.0,pp,0.0,0.0,N,None,,True,1
PluckedStrings/Harp/ordinario/Hp-ord-D#1-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#1,27.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D#1-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#1,27.0,mf,2.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-D#1-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#1,27.0,pp,0.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-D#2-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#2,39.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D#2-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#2,39.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D#2-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#2,39.0,pp,0.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-D#3-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#3,51.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D#3-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#3,51.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D#3-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#3,51.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D#4-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#4,63.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D#4-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#4,63.0,mf,2.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-D#4-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#4,63.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D#5-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#5,75.0,ff,4.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-D#5-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#5,75.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-D#5-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#5,75.0,pp,0.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-D#6-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#6,87.0,ff,4.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-D#6-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#6,87.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-D#6-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#6,87.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D#7-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#7,99.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D#7-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#7,99.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-D#7-pp-N-T10d.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D#7,99.0,pp,0.0,0.0,N,None,,True,1
PluckedStrings/Harp/ordinario/Hp-ord-D1-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D1,26.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D1-mf-N-T11u.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D1,26.0,mf,2.0,0.0,N,None,,True,3
PluckedStrings/Harp/ordinario/Hp-ord-D1-pp-N-T11u.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D1,26.0,pp,0.0,0.0,N,None,,True,1
PluckedStrings/Harp/ordinario/Hp-ord-D2-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D2,38.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D2-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D2,38.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D2-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D2,38.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D3-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D3,50.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D3-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D3,50.0,mf,2.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D3-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D3,50.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D4-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D4,62.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D4-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D4,62.0,mf,2.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-D4-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D4,62.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D5-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D5,74.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D5-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D5,74.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-D5-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D5,74.0,pp,0.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-D6-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D6,86.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D6-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D6,86.0,mf,2.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-D6-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D6,86.0,pp,0.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-D7-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D7,98.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-D7-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D7,98.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-D7-pp-N-T15d.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,D7,98.0,pp,0.0,0.0,N,None,,True,2
PluckedStrings/Harp/ordinario/Hp-ord-E1-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E1,28.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-E1-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E1,28.0,mf,2.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-E1-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E1,28.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-E2-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E2,40.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-E2-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E2,40.0,mf,2.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-E2-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E2,40.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-E3-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E3,52.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-E3-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E3,52.0,mf,2.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-E3-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E3,52.0,pp,0.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-E4-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E4,64.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-E4-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E4,64.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-E4-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E4,64.0,pp,0.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-E5-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E5,76.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-E5-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E5,76.0,mf,2.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-E5-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E5,76.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-E6-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E6,88.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-E6-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E6,88.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-E6-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E6,88.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-E7-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E7,100.0,ff,4.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-E7-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E7,100.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-E7-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,E7,100.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-F#1-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#1,30.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F#1-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#1,30.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-F#1-pp-N-T14u.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#1,30.0,pp,0.0,0.0,N,None,,True,2
PluckedStrings/Harp/ordinario/Hp-ord-F#2-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#2,42.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-F#2-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#2,42.0,mf,2.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-F#2-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#2,42.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F#3-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#3,54.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F#3-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#3,54.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-F#3-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#3,54.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F#4-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#4,66.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-F#4-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#4,66.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-F#4-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#4,66.0,pp,0.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-F#5-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#5,78.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-F#5-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#5,78.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-F#5-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#5,78.0,pp,0.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-F#6-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#6,90.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F#6-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#6,90.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-F#6-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#6,90.0,pp,0.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-F#7-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#7,102.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-F#7-mf-N-T10d.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#7,102.0,mf,2.0,0.0,N,None,,True,0
PluckedStrings/Harp/ordinario/Hp-ord-F#7-pp-N-T10d.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F#7,102.0,pp,0.0,0.0,N,None,,True,3
PluckedStrings/Harp/ordinario/Hp-ord-F1-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F1,29.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-F1-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F1,29.0,mf,2.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-F1-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F1,29.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-F2-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F2,41.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F2-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F2,41.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-F2-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F2,41.0,pp,0.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-F3-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F3,53.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-F3-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F3,53.0,mf,2.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F3-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F3,53.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F4-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F4,65.0,ff,4.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-F4-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F4,65.0,mf,2.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F4-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F4,65.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F5-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F5,77.0,ff,4.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-F5-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F5,77.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-F5-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F5,77.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-F6-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F6,89.0,ff,4.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-F6-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F6,89.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-F6-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F6,89.0,pp,0.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-F7-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F7,101.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-F7-mf-N-T13d.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F7,101.0,mf,2.0,0.0,N,None,,True,0
PluckedStrings/Harp/ordinario/Hp-ord-F7-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,F7,101.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G#1-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#1,32.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G#1-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#1,32.0,mf,2.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-G#1-pp-N-T10u.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#1,32.0,pp,0.0,0.0,N,None,,True,1
PluckedStrings/Harp/ordinario/Hp-ord-G#2-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#2,44.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-G#2-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#2,44.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G#2-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#2,44.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G#3-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#3,56.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-G#3-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#3,56.0,mf,2.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-G#3-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#3,56.0,pp,0.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-G#4-ff-N-T16d.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#4,68.0,ff,4.0,0.0,N,None,,True,2
PluckedStrings/Harp/ordinario/Hp-ord-G#4-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#4,68.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-G#4-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#4,68.0,pp,0.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-G#5-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#5,80.0,ff,4.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-G#5-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#5,80.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-G#5-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#5,80.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-G#6-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#6,92.0,ff,4.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G#6-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#6,92.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-G#6-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G#6,92.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G1-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G1,31.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-G1-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G1,31.0,mf,2.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G1-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G1,31.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-G2-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G2,43.0,ff,4.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-G2-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G2,43.0,mf,2.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-G2-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G2,43.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G3-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G3,55.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-G3-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G3,55.0,mf,2.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-G3-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G3,55.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G4-ff-N-R100u.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G4,67.0,ff,4.0,0.0,N,None,,True,0
PluckedStrings/Harp/ordinario/Hp-ord-G4-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G4,67.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-G4-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G4,67.0,pp,0.0,0.0,N,None,,False,0
PluckedStrings/Harp/ordinario/Hp-ord-G5-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G5,79.0,ff,4.0,0.0,N,None,,False,2
PluckedStrings/Harp/ordinario/Hp-ord-G5-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G5,79.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-G5-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G5,79.0,pp,0.0,0.0,N,None,,False,1
PluckedStrings/Harp/ordinario/Hp-ord-G6-ff-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G6,91.0,ff,4.0,0.0,N,None,,False,3
PluckedStrings/Harp/ordinario/Hp-ord-G6-mf-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G6,91.0,mf,2.0,0.0,N,None,,False,4
PluckedStrings/Harp/ordinario/Hp-ord-G6-pp-N-N.wav,PluckedStrings,Plucked Strings,Hp,Harp,ord,ordinario,G6,91.0,pp,0.0,0.0,N,None,,False,3
